Real,K-AGRUED,LSTM,GRUED,SVR,ARIMA
1831,1592.84,1552.99,1618.18,1471.83,1439.86
1704,1826.01,1837.31,1825.52,1819.85,1881.9
1702,1728.92,1724.86,1736.41,1683.83,1728.92
1708,1729.07,1727.21,1725.32,1737.54,1726.01
1320,1636.53,1675.08,1633.77,1744.88,1831.79
1395,1360.48,1354.09,1389.95,1437.66,1369.61
1332,1400.3,1407.7,1425.07,1496.58,1469.77
1258,1334.6,1344.74,1365.63,1447.78,1419.66
1358,1304.95,1299.87,1343,1390.72,1315.33
1388,1385.96,1387.02,1417.33,1468.88,1418.33
1370,1403.66,1409.96,1433.84,1493.13,1457.4
1429,1404.75,1404.28,1437.44,1478.93,1423.68
1448,1453.58,1457.3,1482.8,1527.06,1486.23
1206,1407.26,1437.63,1436.07,1543.02,1569.3
1206,1228.18,1238.5,1276.33,1348.46,1304.03
1252,1239.56,1245.83,1288.58,1347.74,1293.4
1424,1315.72,1308.87,1362.18,1383.18,1300.38
1374,1430.56,1444.15,1465.02,1523.32,1503.71
1285,1370.71,1389.08,1409.75,1481.24,1470.53
1411,1336.29,1334.77,1382.67,1407.37,1341.6
1643,1487.73,1474.51,1525.56,1511.32,1423.95
1466,1620.5,1648.38,1641.58,1713.19,1737.37
1261,1433.57,1464.44,1468.72,1557.37,1583.1
1398,1315.37,1314.43,1366.04,1383.45,1321.16
1208,1369,1399.27,1410.38,1497.23,1520.23
1493,1300.91,1286.6,1356.3,1337.41,1241.55
1414,1492.11,1511.23,1527.59,1578.23,1577.59
1146,1365.45,1403.9,1407.15,1507.74,1554.85
1394,1232.44,1223.56,1293.15,1282.25,1202.26
1235,1372.78,1400.6,1416.67,1487.54,1510.55
1727,1379.24,1343.9,1434.46,1350.43,1213.24
1356,1657.46,1706.87,1677.38,1788.83,1868.41
1171,1328.76,1359.36,1376.09,1449.28,1484.46
1288,1224.41,1227.53,1284.36,1291.3,1255.6
1071,1254.15,1288.4,1306.39,1386.45,1434.7
1098,1108.08,1122.47,1174.47,1206.65,1200.62
1174,1145.88,1154.23,1210.5,1225.08,1208.86
1366,1247.03,1241.52,1306.71,1283.47,1239.07
1490,1416.74,1415.11,1463.62,1444.75,1415.19
1040,1396.94,1452.06,1435.11,1554.58,1667.56
1172,1107.5,1110.4,1174.96,1168.12,1150.72
1024,1161.43,1188.28,1220.44,1270.2,1321.61
1173,1098,1098.65,1165.75,1149.48,1134.24
1215,1210.64,1217.41,1268.91,1264.7,1274.19
1133,1220.05,1237.89,1275.27,1296.46,1338.34
1332,1213.02,1203.7,1272.89,1225.31,1202.76
1036,1280.39,1317.15,1327.16,1391.04,1487.59
1122,1095.95,1099.12,1160.53,1141.55,1156.92
1674,1292.49,1245.96,1351.34,1205.77,1104.46
1822,1733.76,1725.23,1755.19,1703.72,1680.46
1363,1732.98,1785.98,1742.81,1849.76,1971.5
1539,1430.49,1416.32,1472.15,1400.93,1392.2
1184,1472.35,1510.93,1501.39,1561.47,1678.91
1179,1214.21,1217.92,1265.57,1237.45,1288.46
1481,1286.84,1258.97,1337.62,1229.23,1206.91
1277,1453.19,1473.8,1483.69,1494.39,1585.9
984,1232.3,1260.87,1275.13,1304.36,1432.54
1440,1148.65,1106.94,1207.86,1063.02,1020.57
1202,1405.35,1426.26,1435.6,1443.08,1554.67
1213,1238.91,1234.53,1283.15,1227.05,1292.83
1141,1229.19,1231.83,1271.59,1231.82,1321.16
1560,1285.43,1238.74,1330.94,1167.65,1141.14
1378,1539.65,1551.67,1557.16,1539.72,1641.58
1205,1228.82,1222.72,1324.87,1312.48,1388.54
956,1165.91,1184.29,1263.76,1312.01,1452.94
1053,1042.36,1012.26,1168.22,1129.8,1236.11
1193,1130.79,1102.33,1249.18,1196.89,1275.36
1265,1233.64,1218.23,1337.98,1301.05,1371.36
1341,1299.13,1285.2,1395.96,1357.19,1415.14
1705,1441.41,1399.83,1529.46,1418.49,1392.69
1502,1658.44,1671.05,1693.32,1730.2,1794.04
1255,1443.81,1463.19,1510.99,1554.04,1657.81
1165,1246.83,1247.55,1350.45,1346.98,1456.2
1281,1216.44,1193.41,1332.91,1274.56,1351.69
1284,1293.48,1284.7,1396,1366.89,1451.33
1376,1318.25,1300.23,1421.46,1368.7,1431.88
1343,1374.06,1369.37,1465.18,1445.21,1524.08
1443,1375.55,1356.82,1472.41,1416.68,1469.64
1370,1429.05,1427.7,1511.92,1501.93,1581.62
1442,1394.2,1377.72,1488.84,1438.38,1495.84
1601,1486.04,1460.62,1570.59,1500.08,1524.13
1493,1578.23,1577.64,1638.58,1640.86,1707.49
1248,1435.56,1449.47,1513.53,1543.9,1662.26
1442,1308.35,1276.88,1423.64,1331.95,1386.33
1453,1449.08,1436.9,1536.12,1497.46,1562.06
1591,1491.74,1466.46,1577.57,1506.4,1538.07
1486,1569.48,1566.59,1633.9,1629.57,1700.52
1701,1543.92,1510.02,1625.42,1534.12,1542.17
1624,1688.99,1680.36,1736.54,1728.98,1779.04
1653,1636.93,1618.93,1697.05,1657.54,1691.74
1626,1652.67,1639.33,1708.39,1683.36,1727.95
1251,1538.25,1559.93,1598.49,1657.65,1793.3
1377,1293.21,1267.24,1412.29,1323.95,1399.79
1496,1412.59,1387.6,1512.77,1431.02,1484.54
1105,1403.1,1427.86,1484.58,1535.79,1696.13
1057,1114.98,1104.08,1255.49,1200.59,1350.38
1403,1170.64,1119.25,1317.81,1161.65,1223.08
1244,1368.92,1371.24,1465.28,1448.63,1567.22
1378,1288.57,1261.96,1409.45,1309.92,1385.3
1318,1369.28,1361.92,1469.47,1423.72,1521.87
1220,1301.44,1298.33,1410.92,1370.02,1488.6
1458,1292.05,1255.45,1416.36,1285.53,1338.84
1597,1498.5,1470.35,1585.48,1490.14,1523.88
1421,1559.91,1560.27,1624.31,1614.87,1705.56
1609,1474.21,1442,1566.62,1453.88,1481
1087,1485.79,1520.48,1547.7,1622.39,1797.44
1464,1204.62,1154.47,1347.44,1171.1,1213.58
1070,1371.82,1397.57,1456.3,1486.99,1651.08
1324,1158.71,1121.66,1303.41,1155.18,1230.06
1453,1364.98,1341.48,1470.98,1360.9,1416.94
1328,1428.44,1428.38,1513.38,1471.66,1568.56
1218,1309.37,1310.62,1413.79,1360.92,1474.37
1008,1179.25,1192.04,1300.35,1267.25,1424.77
1144,1074.71,1051.72,1226.26,1101.85,1212.9
1512,1255.07,1211.43,1386.38,1204.75,1229.45
1557,1530.36,1513.69,1603.01,1514.13,1556.07
1549,1562.36,1549.97,1627.18,1552.24,1600.48
1714,1597.6,1568.68,1663.03,1542.79,1548.09
1165,1585.84,1622.6,1624.93,1690.25,1854.11
1144,1178.06,1177.52,1303.05,1214.22,1325.05
1111,1155.84,1157.48,1283.32,1196.39,1312.44
999,1106.05,1116.57,1237.81,1169.62,1309.77
1261,1099.71,1072.75,1247.29,1085.22,1151.16
1254,1277.22,1273.74,1366.47,1355.78,1423.32
1137,1242.83,1249.68,1334.69,1350.02,1448.9
1455,1247.4,1205.82,1354.91,1259.73,1274.48
1461,1461.55,1458.34,1529.34,1513.02,1551.51
1608,1502.48,1484.65,1570.78,1518.33,1522.69
1519,1588.72,1592.88,1636.29,1644.2,1688.14
1479,1512.4,1512.06,1574.69,1568.15,1614.15
1585,1509.5,1494.17,1578.96,1534.18,1551.59
1333,1525.12,1544.27,1579.63,1625.91,1718.74
1165,1300.05,1310.15,1393.04,1410.88,1525.08
1010,1148.69,1152.76,1265.16,1274.56,1419.44
1070,1068.35,1043.55,1204.09,1156.18,1281.07
1291,1158.56,1120.54,1288.97,1199.41,1273.23
1307,1305.54,1294.87,1408.83,1373.8,1456.13
1373,1332.87,1317.08,1434.89,1386.42,1454.6
1207,1337.69,1345.43,1431.06,1441.57,1556.81
1188,1218.17,1208.15,1335.87,1302.35,1413.9
1304,1234.29,1210,1355.44,1285.96,1368.82
1457,1351.1,1325.16,1456.95,1380.75,1432.49
1298,1421.34,1426.86,1504.92,1512.07,1614.96
1349,1319.65,1303.23,1427.77,1373.85,1454.16
1483,1389.09,1364.53,1490.31,1416.42,1467.09
1308,1443.28,1449.1,1524.41,1533.05,1637.87
1522,1369.63,1336.25,1478.03,1379.33,1419.26
1719,1575.45,1542.97,1651.25,1566.43,1573.07
1494,1670.45,1676.21,1715.15,1745.55,1830.42
1289,1447.08,1454.48,1527.98,1539.47,1652.17
1535,1359.31,1321.85,1472.19,1358.61,1396.31
1219,1460.72,1478.11,1535.55,1574.51,1709.05
1320,1256.93,1233.09,1380.68,1297.19,1385.74
1431,1355.25,1331.12,1464.21,1381.44,1447.7
1219,1383.06,1390.69,1474.89,1477.49,1604.18
1539,1311.54,1265.86,1435.92,1293.18,1327.34
1322,1490.1,1496.42,1564.75,1572.27,1682.4
1216,1303.1,1300.56,1412.11,1377.8,1498.12
1222,1230.21,1216.2,1355.26,1286.52,1399.51
1313,1257.11,1234.81,1381.26,1290.09,1380.4
1554,1381.36,1344.37,1491.61,1365.71,1400.49
1620,1576.6,1553.82,1648.35,1578.7,1615.56
1084,1493.21,1529.01,1554.16,1637.76,1815.4
1338,1171.12,1131.83,1314.9,1172.91,1248.98
1258,1325.72,1321.38,1431.3,1381.15,1490.01
1244,1265.31,1255.1,1383.06,1311.32,1418.16
1388,1291.6,1265.97,1411.2,1298.04,1367.42
1629,1455.24,1418.94,1551.91,1419.73,1437.82
1372,1572.59,1580.47,1630.23,1635.09,1740.27
1404,1387.53,1373.05,1485.91,1402.3,1474.13
1005,1311.38,1339.79,1404.18,1428.45,1601.87
1370,1129.17,1081.66,1281.95,1102.06,1159.17
1558,1424.96,1396.19,1522.17,1395.24,1426.06
1585,1571.97,1554.82,1638.46,1559.76,1601.12
1459,1561.02,1558.65,1622.63,1582.04,1657.4
1651,1514.2,1484.41,1595.35,1467.15,1480.12
1433,1604.84,1610.09,1654.86,1637.53,1726.55
1291,1405.1,1410.59,1489.11,1440.32,1538.9
1400,1329.41,1313.75,1435.42,1317.69,1375.24
1393,1406.53,1400.79,1494.39,1407.8,1475.54
1374,1396.77,1393.17,1485,1399.83,1470.47
1457,1403.78,1391.32,1494.28,1381.73,1428.54
1551,1488.3,1472.97,1564.68,1450.6,1481.38
1355,1505.21,1523.51,1554.63,1591.77,1660.07
1548,1413.43,1391.64,1492.17,1430.42,1434.01
1485,1535.42,1539.35,1588.16,1590.78,1630.59
1365,1459.22,1468.63,1522.65,1538.18,1603.53
1278,1351.89,1356.74,1433.83,1438.53,1517.2
1273,1290.82,1285.32,1385.95,1367.61,1443.4
1522,1349.31,1317.84,1446.54,1363.16,1378.46
1546,1531.35,1524.05,1594.36,1571.03,1602.33
1267,1479.42,1501.69,1539.91,1592.03,1697.18
1453,1326.89,1300.3,1428.92,1356.71,1394.64
1490,1466.58,1456.62,1543.29,1511.95,1555.72
1301,1446.4,1458.47,1518.55,1543.78,1639.54
1478,1355.42,1329.21,1456.27,1382.76,1421.47
1617,1516.53,1494.85,1592.38,1533.05,1551.45
1640,1626.68,1614.7,1681.75,1655.58,1683.25
1318,1563.89,1585.51,1616.08,1676.2,1788.08
1262,1312.43,1308.25,1414.67,1394.19,1493.31
1087,1229.75,1236.26,1340.79,1346.51,1487.32
1274,1161.6,1126.63,1296.59,1205.06,1292.29
1149,1253.12,1254.25,1364.02,1354.63,1482.69
1597,1281.09,1221.87,1409.88,1251.3,1262.36
1616,1606.31,1591.74,1668.91,1636.13,1673.93
1465,1583.23,1584.92,1643.26,1652.86,1731.1
1486,1474.44,1460.44,1558.85,1516.23,1575.74
1316,1447.67,1452.27,1529.17,1534.12,1638.42
1365,1335.93,1318.68,1444.05,1384,1464.81
1485,1400.99,1376.6,1502.05,1425.24,1479.48
1533,1501.43,1483.34,1584.02,1530.39,1581.75
1433,1512.7,1508.52,1587.86,1572.69,1653.55
1441,1439.88,1425.82,1531.12,1481.71,1552.65
1391,1433.39,1424.88,1523.52,1487.64,1571.91
1393,1397.12,1383.65,1495.24,1442.06,1522.42
1234,1358.91,1361.43,1456.8,1442.52,1562.87
1200,1237.11,1227.03,1359.39,1304.33,1423.95
1145,1200.02,1191.81,1327.38,1274.67,1406.32
1447,1238.48,1193.97,1373.83,1228.37,1281.9
1953,1578.95,1514.2,1668.19,1484.91,1429.36
1315,1808.21,1845.87,1818.81,1951.84,2121.29
1658,1408.88,1361.82,1518.69,1365.94,1374.54
1326,1582.96,1597.38,1637.86,1672.96,1794.5
1283,1323.21,1315.05,1430.93,1372.36,1474.64
1603,1372.6,1328.62,1486.76,1333.99,1353.13
1492,1582.44,1576.19,1645.31,1616.86,1689.99
1581,1520.46,1497.09,1600.81,1513.91,1553.23
1323,1523.54,1532.77,1589.22,1592.93,1705.26
1434,1359.38,1337.3,1465.96,1361.71,1423.18
1508,1459.19,1439.33,1547.65,1456.68,1507.54
1486,1509.17,1497.42,1585.26,1520.81,1583.42
1403,1471.98,1467.23,1551.1,1499.12,1579.72
1536,1443.64,1419.7,1535.57,1423.9,1462.96
1403,1509.81,1509.35,1579.82,1539.9,1624.34
1294,1383.39,1384.63,1474.16,1420.13,1517.98
1247,1292.84,1290.56,1400.37,1325.32,1424.98
1206,1249.55,1247.96,1363.84,1284.71,1389.98
1284,1240.73,1228.35,1360.75,1249.82,1331.39
1448,1336.44,1315.4,1443.56,1311.89,1356.88
1177,1387.9,1407.14,1468.06,1449.24,1575.81
1264,1216.4,1205.94,1338.81,1222.24,1302.32
1059,1225.56,1244.32,1333.6,1290.43,1426.86
1300,1147.54,1123.52,1286.35,1129.2,1188.95
1164,1280.54,1291.02,1364.85,1386.45,1479.3
1312,1229.08,1206.1,1331.73,1280.76,1330.2
1319,1326.46,1321.96,1412.54,1395.74,1455.66
1280,1321.06,1320.83,1407.77,1401.2,1473.7
1341,1309.58,1297.99,1402.97,1369.59,1426.34
1210,1317.96,1326.36,1404.63,1418.71,1514.65
1281,1247.48,1231.98,1352.81,1313.03,1384.75
1497,1348.05,1319.64,1445.6,1369.14,1393.21
1318,1455.88,1468.48,1523.81,1549.74,1637.28
1412,1351.42,1335.08,1446.49,1398.47,1449.9
1540,1449.44,1430.26,1532.22,1476.93,1504.83
1491,1531.03,1528.77,1595.52,1587.34,1640.36
1452,1484.88,1481.44,1557.83,1544.55,1604.03
1381,1438.44,1437.81,1518.24,1510.47,1585.66
1216,1345.77,1353.88,1437.07,1448.96,1561.26
1463,1293.22,1257.12,1408.76,1310.61,1352.58
1205,1402.47,1419.14,1483.07,1518.94,1642.62
1682,1340.05,1280.11,1458.92,1299.72,1288.88
1177,1561.4,1599.04,1608.9,1714.01,1868.99
1391,1248.2,1213.35,1372.5,1274.92,1337.71
1138,1333.08,1347.7,1427.38,1453.6,1592.46
1335,1208.16,1173.56,1339.14,1241.33,1318.33
1838,1467.81,1405.98,1571.67,1403.44,1365.26
1344,1725.15,1755.76,1750.59,1855.85,1994.47
1678,1434.15,1388.76,1537.64,1409.17,1412.83
1711,1692.94,1673.8,1744.15,1707.82,1733.29
1631,1698.65,1689.71,1744.89,1737.56,1787.57
1552,1617.21,1609.52,1676.45,1663.13,1723.75
1414,1522.37,1521.7,1594.48,1589.95,1677.33
1422,1421.11,1407.19,1515.34,1464.85,1539.17
1748,1508.58,1462.63,1601.71,1470.73,1464.35
1533,1703.59,1705.57,1744.82,1767.61,1848.54
1783,1600.67,1560.57,1676.28,1568.09,1562.33
1813,1801.01,1777.05,1836.88,1798.05,1814.25
1614,1774.65,1772.56,1805.92,1824.88,1895.43
1671,1634.92,1611.98,1697.43,1638.36,1668.86
1920,1741.21,1697.54,1794.53,1689.71,1664.49
1963,1944.84,1915.16,1960.11,1921.02,1922.38
1521,1867.35,1884.97,1876.48,1959.76,2079.67
1452,1509.65,1501.08,1586.51,1547,1622.52
1964,1585.88,1520.62,1673.6,1483.14,1424.35
1815,1941.41,1929.18,1950.06,1955.91,2002.56
1545,1759.24,1762.84,1789.11,1814.35,1902.44
1786,1611.78,1571.94,1683.61,1561.92,1555.09
2189,1897.81,1834.87,1931.45,1783.24,1705.6
1962,2145.66,2137.08,2125.89,2157,2216.79
1549,1872.72,1886.47,1880.51,1944.17,2056.69
1346,1505.18,1510.39,1574.69,1557.85,1659.68
1436,1376.88,1357.85,1478.44,1376.34,1436.63
1819,1538.78,1489.08,1625.41,1452.82,1424.04
1540,1760.55,1765.2,1786.87,1800.63,1889.11
1304,1488.15,1498.25,1556.93,1541.37,1650.32
1300,1313.22,1306.49,1419.17,1333.7,1420.88
1785,1431.76,1376.88,1537.71,1328.62,1293.1
1471,1716.74,1726.96,1745.88,1758.56,1857.44
1354,1449.15,1451.61,1526.35,1471.44,1557.18
1395,1373.51,1364.16,1468.75,1368.64,1431.57
1279,1374.48,1380.53,1462.39,1401.54,1496.13
1388,1318.39,1305.49,1424.05,1302.68,1358.11
1550,1437.34,1417.43,1524.79,1391.6,1415.27
1778,1610.22,1586.13,1659.79,1590.93,1553.36
1637,1746.96,1754.49,1763.57,1786.07,1816.36
1529,1612.82,1620.04,1652.18,1666.54,1705.86
1347,1486.88,1502.31,1543.82,1575.32,1649.64
1385,1366.16,1358.25,1450.58,1423.78,1474.32
1506,1422.63,1406.42,1503.18,1454.97,1480.29
1246,1444.58,1466.31,1508.81,1557.03,1659.99
1585,1346.63,1305.03,1448.79,1340.97,1340.86
1280,1511.87,1536.32,1566.38,1625.91,1731.99
1266,1288.93,1282.64,1389.2,1367.29,1452.77
1045,1223.87,1237.56,1327.26,1355.27,1496.9
1093,1094.69,1072.95,1226.61,1181.91,1302.45
1094,1123.38,1108.4,1251.11,1216.85,1340.89
1468,1216.93,1164.46,1345.77,1216.47,1248.68
1393,1453.16,1452.43,1531.4,1524.07,1598.86
1311,1378.03,1377.48,1468.43,1458.71,1549.36
1367,1333.79,1318.32,1437.04,1388.29,1460.74
1141,1316.72,1329.63,1412.59,1435.13,1568.75
1507,1254.08,1203.15,1382.27,1247.29,1278.46
1750,1571.52,1536.52,1647.3,1556.33,1550.41
1449,1682.41,1697.2,1720.23,1775.68,1873.12
1393,1439.25,1433.74,1525.2,1503.64,1583.78
1368,1392,1383.17,1487.1,1453.65,1536.69
1168,1323.9,1332.24,1423.3,1430.96,1563.01
1084,1164.29,1158.27,1293.16,1261.7,1404.91
1179,1133.44,1107.08,1274.02,1193.63,1310.35
1367,1241.99,1208.87,1370.34,1268.12,1342.11
1185,1327.46,1333.06,1428.52,1425.86,1555.64
1432,1261.99,1223.02,1390.29,1270.45,1329.19
1243,1389.64,1395.29,1481.04,1480.82,1601.18
1158,1232.88,1227.9,1353.38,1315.92,1446.31
1080,1155.63,1148.76,1288.59,1244.43,1390.58
1084,1105.65,1088.9,1249.54,1180.92,1323.01
1172,1130.07,1105.23,1273.63,1182.66,1302.84
1305,1221.06,1193.69,1352.48,1251.68,1342.06
1204,1288.01,1285.05,1399.64,1361.74,1483.96
1107,1193.25,1189.6,1320.07,1275.15,1416.08
1094,1125.13,1111.93,1265.88,1195.2,1334.76
1111,1120.89,1104.75,1263.43,1183.54,1317.88
1032,1112.21,1106.34,1252.29,1195.55,1349.85
1281,1123.72,1083.71,1274.64,1132.8,1221.05
1501,1345.69,1311.71,1460.16,1332.29,1376.81
1146,1418.37,1439.06,1497.63,1523.8,1673.09
1400,1227.53,1190.49,1361.84,1217.78,1278.99
1116,1335.81,1351.81,1430.57,1430.26,1577.53
1072,1125.73,1119.17,1263.83,1191.07,1331.09
1248,1141.06,1112.46,1285.16,1155.37,1248.32
1098,1222.37,1227.91,1339.81,1295.13,1434.03
1228,1153.17,1130.83,1292.75,1172.82,1269.77
1039,1193.93,1204.59,1313.5,1275.45,1425.85
1364,1149.26,1108.01,1296.45,1125.01,1182.53
1310,1358.85,1355.45,1455.87,1386.44,1476.95
1444,1353.51,1332.89,1458.51,1338.74,1390.38
1404,1441.4,1435.78,1524.31,1451.95,1524.31
1342,1396.48,1394.76,1485.14,1415.19,1498.23
1057,1280.2,1302.96,1378.09,1360.36,1507.93
1235,1129.42,1108.5,1270.63,1131.21,1212.57
1253,1253.59,1249.54,1366.97,1268.54,1355.65
1719,1382.84,1334.67,1492.62,1281.5,1252.03
1513,1676.16,1680.3,1711.71,1683.86,1759.24
1212,1441.65,1470.71,1496.63,1559.98,1659.87
1595,1330.13,1285.57,1427.14,1317.4,1299.02
1532,1582.07,1585.46,1627.78,1630.69,1664.11
1493,1525.59,1526.7,1582.08,1577.87,1616
1464,1489.7,1489.45,1553.31,1545.31,1588.72
1550,1490.03,1477.76,1559.22,1521.09,1542.2
1578,1560.11,1552.74,1617.72,1594.76,1619.22
1322,1517.05,1537.23,1571.55,1619.4,1712.59
1318,1330.96,1324.93,1424.24,1402.2,1475.61
1499,1373.17,1348.13,1468.24,1398.47,1428.15
1783,1573.56,1538.8,1643.33,1551.61,1526.24
1853,1807.14,1788.41,1833.73,1802.42,1795.2
1695,1822.16,1823.78,1838.81,1865.59,1910.17
1647,1688.06,1682.23,1730.06,1725.03,1759.27
1638,1649.11,1639.81,1699.45,1682.36,1714
1524,1613.86,1614.72,1666.36,1674.41,1734.55
1164,1437.56,1464.06,1508.71,1572.67,1711.94
1586,1289.07,1233.48,1413.38,1266.71,1277.98
1535,1577.31,1571.24,1640.03,1627.38,1681.92
1402,1505.54,1507.88,1576.92,1581.3,1664.92
1458,1421.05,1404.79,1513.68,1463.17,1522.8
1463,1463.4,1451.75,1547.95,1511.59,1574.93
1501,1476.65,1461.31,1560.92,1515.26,1570.22
1288,1451.82,1460.92,1530.55,1548.36,1660.34
965,1216.27,1236.18,1328.1,1361.24,1539.94
1433,1124.44,1055.93,1279.54,1103.68,1152.85
1486,1450.92,1433.03,1541.44,1485.01,1543.66
1249,1431.18,1441.58,1513.61,1531.29,1653.73
1460,1312.62,1278.19,1431.72,1323.54,1378.26
1277,1418.93,1423.73,1505.9,1505.8,1619.79
1801,1417.32,1351.72,1532.77,1344.64,1316.01
1763,1802.28,1785.25,1835.27,1816.96,1847.97
1594,1730.61,1727.33,1769.56,1780.52,1848.46
1713,1629.82,1601.47,1695.64,1622.63,1640.41
1466,1660.01,1665.28,1706.82,1731.54,1824.99
1609,1507.02,1478.34,1593.32,1503.41,1535.46
1557,1602.69,1590.63,1665.91,1632.3,1690.75
1324,1504.77,1511.88,1576.21,1583.01,1694.28
1412,1353.83,1332.23,1462.24,1373.7,1444.36
1460,1430.07,1411.74,1524.42,1449.14,1513.52
1300,1425.86,1427.66,1512.29,1490.3,1598.18
1501,1359.19,1327.02,1470.71,1348.47,1394.14
1502,1507.37,1492.46,1586.63,1523.8,1584.09
1489,1504.99,1491.59,1583.74,1522.92,1586.17
1516,1502.06,1485.15,1582.52,1509.4,1564.25
1530,1526.01,1509.95,1601.72,1531.88,1585.33
1458,1518.7,1511.09,1591.72,1542.62,1614.97
1458,1464.67,1451.99,1548.8,1476.1,1540.96
1309,1427.53,1430.1,1511.16,1474.19,1575.64
1273,1309.61,1304.23,1416.52,1343.06,1440.45
1349,1303.14,1287.55,1415.16,1311.12,1385.94
1219,1325.21,1329.7,1424.62,1373.59,1485.62
1246,1239.89,1230.99,1359.16,1263.42,1358
1384,1293.35,1273.87,1407.8,1283.89,1344.58
1310,1373.83,1373.81,1465.7,1397.98,1487.17
1319,1322.71,1316.71,1425.7,1333.5,1412.85
1529,1381.8,1356.32,1482.63,1339.24,1365.58
1342,1489.65,1498.39,1556.11,1518.07,1611.48
1629,1423.62,1391.58,1519.24,1354.82,1355.58
1321,1559.83,1577.98,1609.05,1602.33,1712.29
1252,1316.65,1320.92,1398.24,1403.12,1475.57
1306,1283.77,1273.46,1375.88,1348.46,1404.95
1364,1333.66,1323.93,1420.52,1390.93,1439.16
1878,1501.49,1446.73,1582.11,1437.76,1364.18
2034,1924.03,1897.13,1929.17,1877.22,1830.36
1616,1939.93,1964.22,1923.46,2013.42,2103.06
1428,1572.07,1585.47,1619.6,1651.8,1721.18
1397,1425.56,1423.86,1502.54,1490.88,1550.78
1390,1401.51,1396.71,1484.19,1464.65,1525.56
1446,1410.36,1398.73,1495.23,1458.55,1506.62
1768,1530.99,1492.52,1608.74,1505.95,1479.63
1623,1738.03,1741.2,1766.95,1789.07,1837.11
1595,1619.76,1613.82,1672.24,1660.62,1697.85
1473,1568.09,1571.46,1625.81,1635.95,1701.77
1525,1489.84,1476.4,1567.31,1528.43,1570.65
1245,1458.5,1477.47,1528.75,1573.82,1691.86
1331,1279.41,1259.79,1391.95,1333.38,1411.11
1389,1353.17,1337.38,1454.34,1404.42,1473.72
1433,1405.45,1391.09,1498.76,1453.37,1516.52
1358,1418.68,1415.88,1505.96,1490.99,1577.01
1499,1399.57,1374.68,1498.85,1425.05,1471.47
1723,1558.92,1525.08,1637.05,1548.02,1549.74
1412,1652.56,1668.08,1695.55,1750.57,1854.89
1607,1465.61,1434.45,1558.26,1469.39,1494.67
1295,1534.11,1551.25,1596.34,1643.47,1764.4
1310,1307.36,1293.36,1418.61,1366.06,1459.44
1397,1339.65,1318.38,1449.05,1377.72,1450.67
1359,1392.78,1383.92,1489.2,1452.14,1540.4
1621,1430.7,1391.74,1533.26,1417.72,1438.34
1473,1590.04,1588.81,1651.25,1652.08,1731.99
1666,1525.98,1492.83,1611.03,1516.28,1534.29
1491,1629.51,1629.45,1683.73,1691.49,1772.46
1525,1504.45,1486.61,1586.79,1530.02,1585.06
1471,1516.72,1507,1593.63,1559.52,1631.12
1386,1454.91,1449.02,1540.45,1509.31,1597.56
1561,1435.79,1404.84,1534.8,1432.21,1470.29
1494,1550.2,1540.71,1621.13,1588.18,1657.43
1544,1512.02,1492.09,1593.6,1525.69,1576.13
1287,1485.74,1495.48,1559.1,1569.56,1688.69
1316,1303.51,1288.12,1417.48,1340.45,1432.51
1726,1426.78,1373.38,1536.06,1363.74,1354.64
1312,1632.13,1652.75,1675.86,1732.84,1866.3
1391,1340.38,1320.6,1449.75,1357.16,1430.56
1399,1399.82,1386.5,1496.38,1424.06,1500.44
1496,1430.08,1407.99,1524.99,1429.38,1481.57
1742,1563.93,1525.17,1642.86,1513.85,1512.37
1554,1705.08,1702.66,1744.67,1737.9,1812.1
1849,1634.73,1589.99,1703.43,1562.39,1539
1730,1831.3,1818.79,1854.16,1833.56,1880.02
1954,1795.76,1752.91,1835.85,1720,1691.56
1524,1859.58,1875.28,1867.06,1927.15,2043.91
1242,1460.57,1475.78,1531.92,1527,1649.71
1284,1265.39,1254.82,1381.09,1282.21,1368.86
1609,1376.38,1337.74,1484.86,1315.28,1322.52
1479,1584.32,1582.74,1640.26,1596.86,1668.26
1587,1513.36,1493.07,1589.28,1478.46,1506.8
1471,1565.62,1564.48,1623.64,1572.17,1641.33
1991,1608.55,1548.64,1684.27,1467.12,1391.62
2179,2048.58,2002.76,2047.46,1938.62,1897.9
1639,2050.8,2073.94,2028.23,2109.97,2247.87
2157,1771.17,1716.82,1807.47,1666.04,1544.45
1852,2090.55,2099.19,2053.02,2106.92,2158.65
1964,1885.88,1865.18,1892.57,1851.31,1813.91
1509,1858.74,1890.14,1850.06,1949.37,2048.15
2028,1642.39,1587.29,1703.64,1558.86,1462.86
1932,2014.34,2006.66,1998.71,2008.29,2017.66
1508,1834.85,1863.2,1834.11,1927.41,2025.07
1716,1563.51,1537.89,1628.64,1559,1546.42
